building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
223344,4023,4588,0,5813,1153,0,1674,21308,17812,0,0,116935,35446,12290,297217,43241,8979,175704,3273
243690,1397,4222,0,12899,61,0,333,41348,13772,0,0,154108,19653,1581,342241,66849,916,69113,617
232952,1091,2,0,127081,2,0,493,6921,13152,0,0,163702,5015,1526,196215,10598,1995,211726,329
160180,13796,0,0,118500,0,0,1403,52593,7902,0,0,227357,39396,0,54965,59412,17909,216397,2990
445532,588,291,0,9546,191,0,5900,90892,12200,0,0,12334,534,256,178110,35941,1481,177241,1763
183703,1551,183,1348,193779,200,0,544,90918,16883,0,0,55928,8371,1369,224208,19401,2394,171708,312
215287,1551,112,2467,139462,1068,0,4892,12673,17257,0,0,100909,28984,0,393783,35809,2341,7819,8386
144152,2800,0,0,46724,46,0,2139,49335,9031,0,0,154747,25711,2094,136923,73217,2882,322999,0
288755,405,626,0,76335,270,0,2011,73557,10216,0,0,104296,37769,0,207014,666,1652,166256,2972
277240,896,0,0,0,875,0,112,131536,55850,0,0,805,0,0,280321,649,1809,220882,1825
396733,3283,2699,0,8194,2190,0,1728,64560,9241,0,0,48463,5082,5742,73490,28424,9907,313064,0
212662,1921,54,554,125646,68,0,371,41900,20246,0,0,51702,90293,904,283079,12689,3994,125783,934
251271,1275,93,0,113061,18,0,158,8691,24353,0,0,193092,18108,6090,56412,19775,3015,275792,1596
186024,2876,1323,0,0,0,0,767,15309,2944,0,0,222160,44918,91156,93350,38884,6885,258454,7750
232827,4470,2104,0,12750,0,0,944,26220,3080,0,0,130227,49430,0,149886,54740,9275,293732,3115
264132,89,0,70360,31963,0,0,0,32672,1707,0,0,106492,1,153,160666,20856,32,283677,0
318683,378,615,0,44643,0,0,89,36371,1404,0,0,182499,0,123121,181650,49970,739,32379,259
261860,1835,10,0,92719,32,0,138,35694,11380,0,0,145902,67469,8845,163856,9728,7366,163599,2367
178888,340,0,0,183271,48,0,336,15709,10031,0,0,40662,142563,0,75378,48635,522,276276,141
185526,281,705,2493,204850,0,0,31,105715,6176,0,0,98530,62320,1262,248547,41641,3091,4660,6972
255719,5481,0,0,98207,24,0,213,13479,19453,0,0,147069,32199,4836,196765,11416,12769,175040,130
593260,1220,746,0,6123,243,0,255,40477,5617,0,0,9971,1752,1447,126907,1689,3325,178780,988
247888,2978,0,0,0,1298,0,1585,109267,40433,0,0,49964,2860,0,230863,5879,3797,275988,0
244110,3127,0,0,119210,2394,0,858,157801,7588,0,0,21081,2054,0,220218,1969,5053,186597,740
156939,1339,1709,406,3228,1337,0,4313,26389,17480,0,0,107289,46454,25312,106427,84260,3133,386144,641
270582,3136,2257,0,0,387,0,766,20603,4055,0,0,97501,25620,4930,258420,48804,4323,225819,5597
195563,1711,298,6962,55353,0,0,388,11572,3394,0,0,117185,313138,5745,27743,22067,6954,198693,6034
257528,1208,2743,0,0,0,0,1028,39540,10432,0,0,40789,43896,0,347891,9299,554,217170,722
397603,6050,675,3971,43134,61,0,86,35419,13614,0,0,18509,32382,6571,209755,9724,7459,186328,1459
120020,440,0,0,38916,0,0,1188,43303,5058,0,0,274790,6663,171240,230471,20493,2561,55902,1755
372472,7347,2326,31,128948,0,0,97,31279,8842,0,0,49219,63354,2558,247147,20447,6829,24798,7106
745944,398,169,0,44336,0,0,263,3576,2308,0,0,124142,6401,5090,23523,4326,359,11901,64
307882,892,663,0,28658,398,0,392,116247,3214,0,0,14055,605,163,142153,5307,2346,349769,56
255847,601,0,0,142157,3233,0,989,136769,10914,0,0,7498,3,0,118925,902,1687,292244,1031
356853,43,111,18860,63572,289,0,348,13065,5456,0,0,210469,33862,16874,56597,25761,39,170601,0
407827,359,0,0,10717,499,0,578,68085,4496,0,0,4822,41,0,300036,3806,488,170983,63
315745,3042,54,0,151346,0,0,16,54957,3254,0,0,92663,2959,654,297857,42294,3978,3958,23
337288,2117,8559,4637,8221,1134,0,673,14307,9813,0,0,97042,76117,11124,121795,34303,4836,237171,3663
381379,1318,728,0,4897,0,0,12,41298,2434,0,0,78510,1415,0,394217,47295,2036,17261,0
182324,1671,1613,4273,217565,851,0,2700,90130,14203,0,0,89602,25193,1374,290847,31252,3057,8720,7425
247225,17154,19389,759,123261,1828,0,1116,25620,13194,0,0,68909,82610,5814,101647,64846,28951,168388,2089
427383,1062,5,0,71844,69,0,970,27604,23044,0,0,36791,174,38041,305466,8184,1919,30120,124
465983,396,0,0,431,0,0,99,43746,1970,0,0,0,0,0,134622,1855,4774,311964,6960
359367,323,10837,0,58771,126,0,352,57055,12118,0,0,8948,52265,0,213945,3676,414,194142,461
260560,1256,439,0,27679,164,0,196,36956,14128,0,0,87603,55120,9019,325356,11095,2623,138256,2350
311623,2417,2194,0,0,136,0,345,21147,5282,0,0,80826,44535,0,376775,12344,3134,110473,1569
155640,147,107,2048,257629,178,0,410,17708,4377,0,0,61201,10896,40349,395653,10618,442,15378,19
541142,739,659,3049,35932,115,0,395,14041,4370,0,0,49167,19820,2261,126974,17637,1424,154537,538
333799,4868,475,2408,11873,0,0,196,44077,16740,0,0,62279,41682,3361,204269,41191,3160,201564,858
315681,956,10,651,0,64,0,299,22781,5849,0,0,85776,22823,31742,312577,32466,1471,138358,1296
339852,2004,2992,0,476,0,0,414,20054,5722,0,0,246810,31677,25522,178056,10381,4551,101041,3248
233223,719,0,0,0,0,0,1305,45396,9634,0,0,29619,16112,13,367589,8698,641,259851,0
412672,555,0,0,60889,326,0,2086,67827,50888,0,0,3110,4858,0,191091,57767,847,119884,0
349366,5199,136,2408,138640,0,0,0,17301,15857,0,0,13783,35255,0,153666,18344,8697,213666,482
265610,991,544,2004,3849,45,0,331,26672,6008,0,0,80621,28471,4719,228742,38395,1683,283772,343
225534,4298,2298,0,853,743,0,752,26786,11205,0,0,151260,42802,13914,254633,46500,7168,179365,4689
427319,605,2594,0,7057,0,0,117,67381,543,0,0,53089,116,201,84650,15257,7129,306742,0
205658,2851,334,10348,49791,19,0,395,13400,4740,0,0,120893,164553,5674,35822,26748,10942,309543,11089
240949,356,0,4859,17291,0,0,0,37434,5084,0,0,136432,0,0,308828,195361,0,26206,0
262527,644,0,5961,36101,0,0,0,22736,616,0,0,189474,1,249,445397,7626,1093,375,0
273226,3431,10343,0,7454,705,0,458,30182,9193,0,0,143503,32760,13013,219557,40175,5862,175626,7312
338207,8336,3405,0,1055,0,0,108,153247,132,0,0,58178,815,8585,41358,5589,9821,343964,0
336839,209,302,0,51490,204,0,939,101091,6214,0,0,44255,42051,0,195166,3057,414,190529,40
321662,503,247,0,62296,111,0,491,44262,11143,0,0,17958,13452,0,222891,3174,446,273768,396
269904,1410,0,5064,48339,0,0,0,26114,3595,0,0,161257,0,11270,272710,162285,1876,8976,0
322178,995,59,0,66881,22,0,100,63642,8897,0,0,35509,4230,980,227102,9843,2068,228522,1772
305406,3003,0,0,0,305,0,754,100604,7313,0,0,4009,1416,0,54191,3533,7330,481106,3830
160260,4092,68,0,97813,141,0,130,9074,3449,0,0,260968,51846,74990,19174,25005,14365,249697,1728
174541,2841,433,7745,39836,0,0,306,14743,4396,0,0,112815,145679,3326,21602,25334,4563,414586,54
68083,5358,3426,11,0,0,0,0,37659,8336,0,0,9725,65036,13913,476667,13884,9355,260118,1229
239255,2248,3260,0,0,166,0,350,26369,5784,0,0,88782,47167,0,430938,12527,3548,110969,1437
363883,685,92,0,10550,73,0,268,72639,2010,0,0,3317,267,129,55494,27030,1149,435086,128
259248,207,28,285,178411,24,0,206,3677,7761,0,0,57415,145733,696,66697,16681,718,234805,208
175769,1446,138,0,221198,225,0,517,38436,18378,0,0,57978,19670,1278,234423,16522,2801,183116,905
154645,7615,303,434,132280,263,0,5413,36621,46235,0,0,196123,7695,73277,16951,58702,17455,206951,11837
302154,533,156,0,165034,52,0,47,97769,2222,0,0,101402,14905,523,230194,53270,1264,3065,210
89433,2283,770,0,90071,0,0,1493,21288,6691,0,0,345710,23507,22995,313766,16927,2679,34993,194
594409,696,807,0,271,222,0,258,33989,9457,0,0,10219,1333,1307,133971,1733,1997,181282,849
295434,265,1327,4292,122776,182,0,294,47738,7320,0,0,62072,24453,3186,71845,140531,3149,184693,3243
184630,1008,880,8442,139465,0,0,189,48346,89730,0,0,46961,12320,0,139219,79400,1542,220668,0
382392,1047,0,0,78051,340,0,2425,80678,71535,0,0,3360,5189,0,163316,60466,1275,122726,0
256373,913,958,17049,11380,113,0,246,22278,4409,0,0,51966,5214,2823,298826,35932,1541,262773,6
240884,1011,290,8297,20626,0,0,182,14408,5662,0,0,164573,42259,1770,129505,34176,2488,303668,3001
214280,1596,364,0,14683,0,0,930,54144,2247,0,0,166767,29765,0,161611,48970,1626,275774,43
230771,1090,323,4309,164774,50,0,435,60357,18911,0,0,58991,86661,2324,164192,10096,2665,166022,829
281396,286,322,0,32272,91,0,343,20655,4118,0,0,59061,124483,110,274051,40006,4502,125337,5767
60378,12066,440,0,67888,148,0,8,108303,10705,0,0,217513,2218,198703,244066,6402,14050,29849,63
408502,768,606,0,45272,260,0,236,75513,9345,0,0,17399,4533,0,289565,6767,2776,106727,4531
346071,365,363,16682,142766,110,0,819,6577,24016,0,0,107197,76714,1369,83803,33575,752,131343,278
126898,1588,3064,3931,4267,694,0,837,35707,13832,0,0,82697,107582,8409,224584,42621,2960,312870,259
460387,1719,1252,0,78535,514,0,621,55960,5309,0,0,4020,7146,0,162736,72083,3130,119360,28
172109,860,239,5673,32708,0,0,469,28632,3817,0,0,116979,107249,3673,22044,29275,5276,436830,6967
307383,872,604,2384,9680,0,0,164,25978,6044,0,0,79239,42340,14543,183553,26881,1413,271157,565
256679,0,23,136,43798,55,0,33,11067,3969,0,0,42422,50905,29608,77221,43137,23,413707,17
425439,739,843,2751,136,0,0,156,13161,3148,0,0,48515,29618,16830,268276,26810,1237,135130,11
331425,9600,0,0,87302,1532,0,1066,81631,461,0,0,9316,2790,0,51420,34866,11485,348103,1803
211409,1031,868,19271,87,94,0,217,25458,4495,0,0,70316,36219,24419,290983,34868,2015,251035,15
384572,1280,1276,0,1717,523,0,562,58812,41707,0,0,3881,37941,0,262906,14219,6943,144152,12309
513335,771,7,0,9976,135,0,6841,80085,9378,0,0,7624,98,113,189084,47602,1856,104951,944
262404,2458,521,0,29599,265,0,1135,58569,9626,0,0,141384,9179,1974,257314,36519,3912,156644,1297
105664,266,1753,1381,134755,0,0,151,52724,2747,0,0,336268,4301,0,319238,5073,433,6292,1754
371262,1660,1220,0,2498,530,0,564,91492,4852,0,0,4245,10943,0,288442,20683,3206,162716,8487
161288,57,628,1534,259721,221,0,781,18607,5265,0,0,99737,9999,5924,364272,16099,383,28244,40
441445,344,0,0,45227,0,0,4,4688,1966,0,0,0,22990,101217,48805,6878,616,298616,4
159440,8163,7056,0,127489,2403,0,4548,32565,22360,0,0,182087,38906,24076,78370,29064,22259,226869,7145
123319,1445,18,0,44885,201,0,1830,46923,6722,0,0,249737,2953,207851,216397,16204,2698,51489,128
384758,1933,1156,880,2814,57,0,409,47763,7882,0,0,129083,19632,2908,245239,61272,1107,65907,0
28853,2181,7133,0,0,83,0,326,24712,10892,0,0,79444,59740,33223,281709,71558,3875,369071,0
133843,5285,1473,0,162537,0,0,387,19898,1804,0,0,203763,43852,3889,90193,65696,10730,228957,493
262023,126,1499,777,186522,12,0,265,40010,6051,0,0,54672,24659,1064,232998,15620,637,145583,282
309142,140,181,0,40423,157,0,777,149146,8997,0,0,39564,30743,0,263607,3329,826,124436,1332
270401,186,85,11853,71909,181,0,381,15545,15182,0,0,247557,48710,11078,56353,31949,473,190957,0
465196,116,0,0,9438,0,0,184,44025,22415,0,0,49724,210,0,378368,1206,15,744,1159
248557,4884,8779,0,142000,0,0,0,40721,13257,0,0,52301,144762,0,251100,4585,6445,53017,2392
306858,2641,0,0,160862,0,0,36,63190,974,0,0,120132,467,0,305392,5865,5928,351,104
220448,1402,1415,417,154133,265,0,671,9727,3278,0,0,155510,131146,12691,40288,16922,3488,218057,2942
323610,0,0,0,87541,937,0,711,15857,3845,0,0,28016,176755,0,246905,29068,0,59555,0
354946,69,8,0,44668,1616,0,1872,53453,4672,0,0,72218,4148,279,102081,15439,201,317130,0
390522,21887,1,0,31409,106,0,1009,137933,8547,0,0,4331,323,3,38385,4623,27925,302491,3305
315500,318,4370,0,96628,77,0,864,59426,9351,0,0,42050,364,504,323069,10602,507,108808,362
229432,4705,253,0,47194,47,0,4,11332,3601,0,0,323822,12118,19283,53023,25305,7932,227682,7067
231470,3272,9956,0,95676,662,0,0,35473,38504,0,0,346638,46600,17566,25866,23951,18363,68170,10633
154951,3228,0,0,50992,112,0,1601,41871,3810,0,0,143982,219552,5138,95973,60206,5154,184623,1607
193502,1605,0,0,122343,2,0,536,7831,17131,0,0,224573,34856,6896,45775,20537,3630,292231,1352
248113,1048,6810,0,180672,0,0,62,60163,15770,0,0,56308,79135,1745,231304,6129,3193,79417,2931
215545,1217,724,899,178926,36,0,501,4565,3637,0,0,157560,181429,10912,41155,12973,2205,157884,2632
488732,588,0,0,2083,0,0,100,45390,2143,0,0,0,0,0,128460,1940,4944,294092,4328
159801,682,7945,0,187160,118,0,713,68125,28834,0,0,72710,22327,2098,283441,14068,1183,123269,326
331541,941,2678,0,3323,14,0,2497,255897,4039,0,0,52935,268,85,38842,1324,1081,277335,0
213466,19067,2846,2653,95227,108,0,112,31924,8473,0,0,84145,29931,28183,142450,57561,24321,232333,0
105609,1620,0,0,25801,180,0,2001,46502,6788,0,0,266483,3811,162351,264397,19934,3610,61774,1939
552989,650,240,0,21960,62,0,229,49144,1974,0,0,3421,473,2,127268,12482,1092,200615,199
137434,66,1832,2184,236942,21,0,1664,26157,13472,0,0,51665,13055,35826,216758,76114,365,159245,0
236066,745,194,5159,189220,41,0,441,43185,15668,0,0,52049,37432,234,185314,27842,2041,176963,206
232061,6234,44,0,86417,33,0,717,13082,4655,0,0,268969,67767,17760,36477,16837,12940,201856,6951
256553,1994,281,0,68021,274,0,786,18369,9517,0,0,100588,46309,0,87815,34482,6769,336233,4809
341313,1002,953,739,41277,0,0,262,63270,1012,0,0,92332,8539,17743,349005,36382,1957,16740,274
437709,7,0,0,45078,945,0,1239,35235,12915,0,0,5410,21,0,187090,1786,26403,218962,0
277652,1503,7316,4441,29452,40,0,535,16851,15185,0,0,81870,95485,8150,80026,60033,1942,292319,0
194875,8942,1946,0,1745,72,0,113,31178,9949,0,0,49686,132180,24942,419964,9524,13399,73647,638
218768,1786,468,5247,12130,0,0,331,38745,29525,0,0,72362,18964,1608,178575,17486,5853,370584,368
215066,14275,2237,3152,94958,0,0,1340,35748,8805,0,0,85959,38626,33707,182690,60698,23098,172441,0
426926,1341,244,0,20596,2558,0,1385,30307,8715,0,0,10092,252,187,124621,63106,3112,278194,1164
113431,1072,651,1789,107756,0,0,174,116037,1941,0,0,300985,3355,12,309243,5549,1203,6026,3576
191542,9211,49684,0,202877,0,0,658,31209,27851,0,0,93323,39095,30736,92287,30246,17231,147375,9475
322603,2560,82,0,177248,46,0,35,107760,2761,0,0,75798,14916,612,219986,40676,4059,3481,177
287177,940,1,18808,18233,0,0,96,21311,4349,0,0,63022,24747,24892,271185,32458,1468,204095,18
208982,9325,2330,0,2858,65,0,96,39631,5209,0,0,50190,49131,28655,493723,9997,14801,57463,344
166818,8247,20876,3451,156693,0,0,56,124352,10717,0,0,108533,22801,0,291613,42625,4372,11032,614
197266,3780,4,0,197538,0,0,4,34874,14838,0,0,140430,76123,19980,101422,21563,4506,160472,0
548319,650,0,0,28133,0,0,12,23836,15432,0,0,0,0,0,202671,13729,1408,138455,155
191650,1330,1230,791,140985,2512,0,2362,30978,14381,0,0,89044,187955,10507,35642,143717,5590,108684,5442
309213,2893,163,0,10723,637,0,1601,20854,8251,0,0,32254,22220,24989,145533,83801,4379,305175,114
328729,1656,2208,0,0,917,0,468,19910,8165,0,0,109021,52668,14017,228224,41985,2055,160661,2116
284486,2397,5299,0,0,281,0,316,17266,6794,0,0,257799,24943,21111,212563,11724,3932,120874,3015
667087,189,112,0,18922,28,0,155,20094,5787,0,0,20493,21122,1795,126154,6734,968,82435,725
144387,550,3914,0,46989,650,0,21948,7699,16393,0,0,190829,210873,5623,73521,30401,2192,215680,1151
338899,54,0,0,53222,1130,0,825,15009,4512,0,0,27704,80711,0,360273,33593,482,55764,622
135352,837,0,0,1458,0,0,984,27748,4756,0,0,161064,58442,33779,185851,64018,1604,296907,0
220278,69,24,834,180822,22,0,132,2389,4869,0,0,158739,21110,0,51703,29557,215,302022,15
271461,76,1603,49996,84155,63,0,132,18060,13066,0,0,66753,71527,5560,187404,83728,330,118886,0
317157,36,437,0,46210,209,0,814,105803,10851,0,0,38687,40290,0,240202,847,485,170694,78
537983,1759,0,0,22895,0,0,20,39983,10980,0,0,0,0,0,196480,134,2551,159766,249
72614,2109,761,99,334,109,0,572,45250,10778,0,0,158446,31210,10389,487557,78457,1359,71945,811
303873,3683,129,0,151473,0,0,20,110676,2140,0,0,54111,580,210,315436,22376,4851,3242,0
269237,4911,0,0,122729,1124,0,906,89155,1267,0,0,13431,17080,0,30518,19174,11608,391660,0
194227,397,7,169879,83704,1,0,110,26194,1479,0,0,44586,18050,2572,194349,18418,874,217953,0
325815,4335,508,2763,43551,92,0,162,39867,12550,0,0,28494,27015,1807,217913,14938,5315,247616,59
304564,168,0,22033,19335,0,0,210,14589,4483,0,0,69341,82389,44446,163590,26736,394,220522,0
174082,1525,2318,62,4111,78,0,404,60346,11329,0,0,131178,15394,5859,426016,71570,950,67578,0
165979,814,3056,4295,5793,0,0,375,22102,5057,0,0,105135,76937,15164,201965,56436,1724,307438,530
298731,7626,169,1974,98067,92,0,221,5774,7561,0,0,80164,74167,2850,13396,42891,13762,318748,6607
60826,989,5118,0,0,78,0,418,19027,9619,0,0,78309,31754,138584,190994,73697,2248,361139,0
274365,1692,26,19435,32652,20,0,51,30431,3465,0,0,75897,5257,8621,495490,11279,2041,12001,77
226197,1707,360,178,9221,58,0,441,42048,8309,0,0,163048,32214,4832,361278,55304,388,66947,270
515507,677,671,2719,53226,75,0,315,13798,3762,0,0,45871,34832,1342,128559,16261,1268,153695,222
318187,1872,0,0,1433,0,0,54,140818,197,0,0,33080,23,0,258042,2351,3612,209211,3920
226740,1005,20318,0,65446,119,0,1109,68666,14055,0,0,76130,1611,507,117073,16282,1806,361916,17
262219,3209,0,0,196392,32,0,210,110328,1839,0,0,28401,4,0,124229,444,4781,239673,1039
206286,1636,3672,441,34501,25,0,274,20606,6797,0,0,111807,97834,12098,51244,75839,2360,346622,758
386618,73,0,0,40213,1716,0,1215,14561,2644,0,0,29754,0,0,448540,18571,630,27359,906
88387,3863,0,143,64644,0,0,77431,41859,52845,0,0,103210,43158,256046,4726,65116,7461,158409,5502
139818,1714,309,0,46722,897,0,1899,19459,12226,0,0,186773,193027,4152,158589,32371,3342,170196,1306
191779,2307,227,252,38428,619,0,1619,64995,5015,0,0,198760,20171,17756,351478,27035,3290,47954,1115
211472,2306,1234,517,84486,1364,0,2607,11564,14133,0,0,203563,12161,2197,92909,33058,56678,192535,50016
155938,7261,15,0,24719,48,0,322,40394,39850,0,0,177695,23659,13082,143518,18598,16257,311400,44
173149,167,4941,0,125230,102,0,718,34983,21928,0,0,75082,22370,2520,392479,24097,287,94747,0
239395,139,99,1765,195016,60,0,124,2406,12775,0,0,69962,16938,961,62582,20515,490,349490,83
164203,9047,7,0,45114,52,0,230,11533,49602,0,0,229077,27674,18242,129416,16736,21323,240085,10459
228605,3102,11722,0,2949,1705,0,438,17342,7307,0,0,189502,61133,0,66683,26915,5530,347211,2656
124394,360,0,0,53177,0,0,137,12249,1175,0,0,428244,55093,0,54995,44977,11323,157408,29268
325053,1093,111,0,11012,1642,0,974,78121,4798,0,0,4100,84,114,91554,31376,1961,420732,75
652330,1173,22,691,0,7,0,68,26736,3522,0,0,30281,10294,3305,66885,8433,2133,166138,782
129036,1220,5130,3992,4370,23,0,2411,29672,16683,0,0,82632,55727,17442,186037,39690,2108,396568,59
241890,2073,0,5147,30573,0,0,0,21462,766,0,0,213336,620,693,367434,84829,2931,1046,0
214247,2961,4837,0,225429,193,0,197,27711,13799,0,0,24055,7150,2433,395415,4006,4027,45909,431
160987,1206,2348,5367,5,0,0,256,23051,6421,0,0,126095,25617,24925,206257,39984,1924,348205,152
457180,700,476,0,337,33,0,350,10032,7297,0,0,160591,10403,8623,162501,14606,1909,136477,1285
418142,828,590,0,44674,273,0,249,79308,7300,0,0,14534,1827,0,264888,8730,1052,130331,74
616497,1321,86,0,0,180,0,89,28902,3335,0,0,12821,5341,0,107286,9573,3313,182879,1177
152886,1122,223,723,51638,0,0,7722,99484,4338,0,0,154271,18091,30448,128861,15840,2708,301923,2522
397784,458,12063,0,79359,5858,0,3620,28591,7494,0,0,18096,29,0,149983,40700,787,227477,501
172662,650,1670,1378,43893,70,0,0,14550,2061,0,0,149730,178977,25033,100044,12343,3564,262634,3541
173638,2816,0,0,54438,69,0,786,65555,6032,0,0,271354,15456,2251,346025,9433,3942,19326,1679
192000,1970,795,10136,132233,0,0,14142,82003,37136,0,0,55010,94511,7265,83937,95281,3483,162888,10
146051,1124,923,62,188864,3915,0,5662,27538,28696,0,0,36678,29897,134193,96338,130953,2507,139373,26
530420,695,430,2999,67924,117,0,366,13645,4266,0,0,45162,23192,1971,122045,14993,1521,142550,504
191494,2107,555,5532,7519,37,0,367,34939,24391,0,0,72700,51241,0,225516,16932,4774,334102,594
230211,1763,993,2629,4793,0,0,1313,39672,9968,0,0,72541,14608,3794,197292,22604,2119,368471,29
237164,1352,1247,0,29234,297,0,1103,54593,9016,0,0,129016,6415,1982,211395,34523,2017,251774,1672
631987,1077,0,0,126,0,0,34,32939,2964,0,0,0,0,0,163291,3729,2399,134054,200
213398,90,59,0,264909,28,0,107,2027,3417,0,0,134426,177549,0,40629,17067,225,118751,118
163740,3787,6238,0,6678,1197,0,1761,20985,16748,0,0,145551,75341,11530,278821,46658,8744,177817,7204
231804,577,935,0,120985,34,0,620,17747,17687,0,0,120578,66325,26254,34095,48393,1106,285554,106
392849,1114,10,0,63709,125,0,79,33442,21652,0,0,44650,2755,915,355405,18160,2807,30598,4530
